"","rt.x","trial_type","trial_index","time_elapsed","internal_node_id","subject","browser_name","browser_type","completed","interaction","windowWidth","windowHeight","stimulus","trial_condition","whiteNonwhiteRatio","incomeRatio","nNonWhiteTrial","nWhiteTrial","nNonWhiteFemale","nWhiteFemale","trial_orgname","fairness","team_work","work_in_team","distrust","rt.y","s1_earn_reward","s2_inferior","s3_group_dominate","s4_bottom_deserve","s5_group_equality","s6_group_equal_unjust","s7_act_equalize","s8_succeed_equal","b1_just_world","b2_people_deserve","b3_confident_justice","b4_compensate_injustice","b5_injust_exeception","b6_fair_decision","ethnic","age","children","economic","edu","employment","gender","gender_description","income","ladder","marital","social","followup_response","attention_check","start_response"
"404",31400,"survey-html-form",6,191192,"0.0-3.0-0.3","tfnco4jm5drjrlh","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""focus"",""trial"":7,""time"":239824},{""event"":""focus"",""trial"":7,""time"":239824}]",1920,1080,NA,5,5,4,10,15,2,8,"Bloom Advising","Y","Y","N","N",47239,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Slightly favor","Neutral","Asian","25","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"405",48730,"survey-html-form",7,239924,"0.0-3.0-0.4","tfnco4jm5drjrlh","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""blur"",""trial"":0,""time"":27056},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""focus"",""trial"":0,""time"":33473},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""blur"",""trial"":1,""time"":35736},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""focus"",""trial"":1,""time"":37292},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""blur"",""trial"":3,""time"":72270},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""focus"",""trial"":3,""time"":87151},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""blur"",""trial"":4,""time"":99767},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""focus"",""trial"":4,""time"":121119},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""blur"",""trial"":5,""time"":133357},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""focus"",""trial"":5,""time"":151156},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""blur"",""trial"":7,""time"":210949},{""event"":""focus"",""trial"":7,""time"":239824},{""event"":""focus"",""trial"":7,""time"":239824}]",1920,1080,NA,1,1,5,2,23,0,10,"GrowthSense","N","Y","N","N",47239,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Slightly oppose","Somewhat oppose","Somewhat oppose","Slightly favor","Neutral","Asian","25","0","Slightly conservative","Four year college degree","Full-time","m","NULL","$20,000 to $29,999","3","Widowed","Liberal","","1",1
"406",34611,"survey-html-form",3,75361,"0.0-3.0-0.0","ty8low538vfv81u","Chrome",103,TRUE,"[]",1440,900,NA,2,2,6,4,21,4,6,"Econo Consulting Group","Y","Y","Y","Y",110301,"Slightly oppose","Neutral","Slightly oppose","Strongly oppose","Somewhat favor","Slightly favor","Strongly oppose","Strongly oppose","Slightly favor","Slightly favor","Somewhat favor","Neutral","Neutral","Somewhat favor","Asian","25","0","Liberal","Four year college degree","Prefer not to answer","f","NULL","$60,000 to $69,999","6","Widowed","Liberal","","1",1
"407",33711,"survey-html-form",4,109079,"0.0-3.0-0.1","ty8low538vfv81u","Chrome",103,TRUE,"[]",1440,900,NA,4,4,6,8,17,3,7,"Advice Alliance","Y","Y","N","Y",110301,"Slightly oppose","Neutral","Slightly oppose","Strongly oppose","Somewhat favor","Slightly favor","Strongly oppose","Strongly oppose","Slightly favor","Slightly favor","Somewhat favor","Neutral","Neutral","Somewhat favor","Asian","25","0","Liberal","Four year college degree","Prefer not to answer","f","NULL","$60,000 to $69,999","6","Widowed","Liberal","","1",1
"408",30946,"survey-html-form",5,140032,"0.0-3.0-0.2","ty8low538vfv81u","Chrome",103,TRUE,"[]",1440,900,NA,1,1,5,2,23,1,9,"GrowthSense","Y","Y","Y","Y",110301,"Slightly oppose","Neutral","Slightly oppose","Strongly oppose","Somewhat favor","Slightly favor","Strongly oppose","Strongly oppose","Slightly favor","Slightly favor","Somewhat favor","Neutral","Neutral","Somewhat favor","Asian","25","0","Liberal","Four year college degree","Prefer not to answer","f","NULL","$60,000 to $69,999","6","Widowed","Liberal","","1",1
"409",30611,"survey-html-form",6,170651,"0.0-3.0-0.3","ty8low538vfv81u","Chrome",103,TRUE,"[]",1440,900,NA,3,3,7,6,19,2,8,"Bloom Advising","Y","Y","Y","Y",110301,"Slightly oppose","Neutral","Slightly oppose","Strongly oppose","Somewhat favor","Slightly favor","Strongly oppose","Strongly oppose","Slightly favor","Slightly favor","Somewhat favor","Neutral","Neutral","Somewhat favor","Asian","25","0","Liberal","Four year college degree","Prefer not to answer","f","NULL","$60,000 to $69,999","6","Widowed","Liberal","","1",1
"410",32280,"survey-html-form",7,202938,"0.0-3.0-0.4","ty8low538vfv81u","Chrome",103,TRUE,"[]",1440,900,NA,5,5,6,10,15,9,1,"Square and Company","Y","Y","Y","Y",110301,"Slightly oppose","Neutral","Slightly oppose","Strongly oppose","Somewhat favor","Slightly favor","Strongly oppose","Strongly oppose","Slightly favor","Slightly favor","Somewhat favor","Neutral","Neutral","Somewhat favor","Asian","25","0","Liberal","Four year college degree","Prefer not to answer","f","NULL","$60,000 to $69,999","6","Widowed","Liberal","","1",1
"411",151353,"survey-html-form",3,171193,"0.0-3.0-0.0","u5atjwsknpvb3og","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""focus"",""trial"":1,""time"":17394},{""event"":""focus"",""trial"":1,""time"":17394}]",1280,800,NA,2,2,2,4,21,1,9,"Square and Company","N","N","N","N",76040,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","White","28","0","Liberal","High school or GED","Full-time","f","NULL","$150,000 to $199,999","3","Widowed","Liberal","","1",1
"412",39412,"survey-html-form",4,210611,"0.0-3.0-0.1","u5atjwsknpvb3og","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""focus"",""trial"":1,""time"":17394},{""event"":""focus"",""trial"":1,""time"":17394}]",1280,800,NA,1,1,6,2,23,1,9,"GrowthSense","Y","Y","Y","Y",76040,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","White","28","0","Liberal","High school or GED","Full-time","f","NULL","$150,000 to $199,999","3","Widowed","Liberal","","1",1
"413",56483,"survey-html-form",5,267109,"0.0-3.0-0.2","u5atjwsknpvb3og","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""focus"",""trial"":1,""time"":17394},{""event"":""focus"",""trial"":1,""time"":17394}]",1280,800,NA,4,4,1,8,17,4,6,"Advice Alliance","N","N","N","N",76040,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","White","28","0","Liberal","High school or GED","Full-time","f","NULL","$150,000 to $199,999","3","Widowed","Liberal","","1",1
"414",38633,"survey-html-form",6,305747,"0.0-3.0-0.3","u5atjwsknpvb3og","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""focus"",""trial"":1,""time"":17394},{""event"":""focus"",""trial"":1,""time"":17394}]",1280,800,NA,5,5,2,10,15,5,5,"Bloom Advising","N","N","N","N",76040,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","White","28","0","Liberal","High school or GED","Full-time","f","NULL","$150,000 to $199,999","3","Widowed","Liberal","","1",1
"415",76302,"survey-html-form",7,382056,"0.0-3.0-0.4","u5atjwsknpvb3og","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""blur"",""trial"":1,""time"":15121},{""event"":""focus"",""trial"":1,""time"":17394},{""event"":""focus"",""trial"":1,""time"":17394}]",1280,800,NA,3,3,3,6,19,0,10,"Econo Consulting Group","N","N","N","N",76040,"Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Strongly favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","Somewhat oppose","White","28","0","Liberal","High school or GED","Full-time","f","NULL","$150,000 to $199,999","3","Widowed","Liberal","","1",1
"416",65183,"survey-html-form",3,106289,"0.0-3.0-0.0","uc9ho9hfztulv72","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""focus"",""trial"":1,""time"":12120},{""event"":""focus"",""trial"":1,""time"":12120}]",1366,768,NA,5,5,5,10,15,5,5,"Bloom Advising","N","Y","Y","N",187943,"Strongly favor","Strongly favor","Strongly oppose","Slightly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Other","21","0","Slightly liberal","Some college but no degree","Prefer not to answer","f","NULL","$10,000 to $19,999 ","4","Widowed","Moderate","","1",1
"417",50447,"survey-html-form",4,156744,"0.0-3.0-0.1","uc9ho9hfztulv72","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""focus"",""trial"":1,""time"":12120},{""event"":""focus"",""trial"":1,""time"":12120}]",1366,768,NA,3,3,6,6,19,6,4,"Advice Alliance","N","N","N","N",187943,"Strongly favor","Strongly favor","Strongly oppose","Slightly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Other","21","0","Slightly liberal","Some college but no degree","Prefer not to answer","f","NULL","$10,000 to $19,999 ","4","Widowed","Moderate","","1",1
"418",33713,"survey-html-form",5,190462,"0.0-3.0-0.2","uc9ho9hfztulv72","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""focus"",""trial"":1,""time"":12120},{""event"":""focus"",""trial"":1,""time"":12120}]",1366,768,NA,1,1,6,2,23,1,9,"Square and Company","N","N","N","N",187943,"Strongly favor","Strongly favor","Strongly oppose","Slightly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Other","21","0","Slightly liberal","Some college but no degree","Prefer not to answer","f","NULL","$10,000 to $19,999 ","4","Widowed","Moderate","","1",1
"419",31168,"survey-html-form",6,221633,"0.0-3.0-0.3","uc9ho9hfztulv72","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""focus"",""trial"":1,""time"":12120},{""event"":""focus"",""trial"":1,""time"":12120}]",1366,768,NA,2,2,3,4,21,2,8,"Econo Consulting Group","N","Y","Y","Y",187943,"Strongly favor","Strongly favor","Strongly oppose","Slightly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Other","21","0","Slightly liberal","Some college but no degree","Prefer not to answer","f","NULL","$10,000 to $19,999 ","4","Widowed","Moderate","","1",1
"420",30947,"survey-html-form",7,252584,"0.0-3.0-0.4","uc9ho9hfztulv72","Chrome",103,TRUE,"[{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""blur"",""trial"":1,""time"":9775},{""event"":""focus"",""trial"":1,""time"":12120},{""event"":""focus"",""trial"":1,""time"":12120}]",1366,768,NA,4,4,6,8,17,3,7,"GrowthSense","Y","Y","Y","Y",187943,"Strongly favor","Strongly favor","Strongly oppose","Slightly oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Somewhat favor","Somewhat oppose","Somewhat oppose","Other","21","0","Slightly liberal","Some college but no degree","Prefer not to answer","f","NULL","$10,000 to $19,999 ","4","Widowed","Moderate","","1",1
"421",42872,"survey-html-form",3,75291,"0.0-3.0-0.0","ur4h5jc8kuazxd3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""focus"",""trial"":1,""time"":8459},{""event"":""focus"",""trial"":1,""time"":8459}]",1920,1080,NA,4,4,2,8,17,6,4,"GrowthSense","Y","Y","N","N",55597,"Somewhat favor","Strongly favor","Strongly oppose","Somewhat oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Neutral","Neutral","Slightly favor","White","20","0","Conservative","Some college but no degree","Prefer not to answer","m","NULL","$10,000 to $19,999 ","6","Widowed","Liberal","","1",1
"422",35602,"survey-html-form",4,110899,"0.0-3.0-0.1","ur4h5jc8kuazxd3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""focus"",""trial"":1,""time"":8459},{""event"":""focus"",""trial"":1,""time"":8459}]",1920,1080,NA,2,2,7,4,21,2,8,"Advice Alliance","N","N","N","N",55597,"Somewhat favor","Strongly favor","Strongly oppose","Somewhat oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Neutral","Neutral","Slightly favor","White","20","0","Conservative","Some college but no degree","Prefer not to answer","m","NULL","$10,000 to $19,999 ","6","Widowed","Liberal","","1",1
"423",38116,"survey-html-form",5,149019,"0.0-3.0-0.2","ur4h5jc8kuazxd3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""focus"",""trial"":1,""time"":8459},{""event"":""focus"",""trial"":1,""time"":8459}]",1920,1080,NA,3,3,4,6,19,3,7,"Square and Company","Y","Y","Y","N",55597,"Somewhat favor","Strongly favor","Strongly oppose","Somewhat oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Neutral","Neutral","Slightly favor","White","20","0","Conservative","Some college but no degree","Prefer not to answer","m","NULL","$10,000 to $19,999 ","6","Widowed","Liberal","","1",1
"424",41594,"survey-html-form",6,190619,"0.0-3.0-0.3","ur4h5jc8kuazxd3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""focus"",""trial"":1,""time"":8459},{""event"":""focus"",""trial"":1,""time"":8459}]",1920,1080,NA,1,1,7,2,23,2,8,"Bloom Advising","N","N","N","N",55597,"Somewhat favor","Strongly favor","Strongly oppose","Somewhat oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Neutral","Neutral","Slightly favor","White","20","0","Conservative","Some college but no degree","Prefer not to answer","m","NULL","$10,000 to $19,999 ","6","Widowed","Liberal","","1",1
"425",42123,"survey-html-form",7,232746,"0.0-3.0-0.4","ur4h5jc8kuazxd3","Firefox",102,TRUE,"[{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""blur"",""trial"":1,""time"":6875},{""event"":""focus"",""trial"":1,""time"":8459},{""event"":""focus"",""trial"":1,""time"":8459}]",1920,1080,NA,5,5,4,10,15,5,5,"Econo Consulting Group","Y","Y","Y","Y",55597,"Somewhat favor","Strongly favor","Strongly oppose","Somewhat oppose","Somewhat favor","Strongly favor","Strongly oppose","Strongly oppose","Somewhat oppose","Somewhat oppose","Slightly oppose","Neutral","Neutral","Slightly favor","White","20","0","Conservative","Some college but no degree","Prefer not to answer","m","NULL","$10,000 to $19,999 ","6","Widowed","Liberal","","1",1
"426",85121,"survey-html-form",3,116626,"0.0-3.0-0.0","v749wurfzzr4fuz","Chrome",101,TRUE,"[]",1280,800,NA,3,3,4,6,19,1,9,"Econo Consulting Group","Y","Y","N","Y",49861,"Slightly favor","Somewhat favor","Somewhat oppose","Somewhat oppose","Somewhat favor","Somewhat favor","Slightly oppose","Somewhat oppose","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Neutral","White","24","0","Slightly conservative","Four year college degree","Full-time","f","NULL","$30,000 to $39,999","4","Widowed","Liberal","","1",1
"427",43082,"survey-html-form",4,159712,"0.0-3.0-0.1","v749wurfzzr4fuz","Chrome",101,TRUE,"[]",1280,800,NA,5,5,1,10,15,5,5,"Square and Company","N","N","N","N",49861,"Slightly favor","Somewhat favor","Somewhat oppose","Somewhat oppose","Somewhat favor","Somewhat favor","Slightly oppose","Somewhat oppose","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Slightly oppose","Neutral","White","24","0","Slightly conservative","Four year college degree","Full-time","f","NULL","$30,000 to $39,999","4","Widowed","Liberal","","1",1
